"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","A","A2","KP","AF","SOT","SOP","TkW","TLM","DIS","FS","YC","RC","ACNC","Int","IntB","CLO","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","MCS"
"*05n3v*","Konstantinos Tsimikas","LIV","D","263","FA","CRY 1<br/>@LIV 1 F","1.15","1.15","1%","0%","1","0","6","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"*05r8o*","Jean-Philippe Mateta","CRY","F","66","Mateta","CRY 1<br/>@LIV 1 F","1","1","93%","-2%","1","1","68","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*05y9n*","Lewis Hall","NEW","D","97","FA","EVE 1<br/>@NEW 0 F","1","1","77%","0%","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","164","thomas","EVE 1<br/>@NEW 0 F","1","1","74%","+9%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0"
"*068yd*","Joao Gomes","WOL","M","137","Noah B","BRF 1<br/>@WOL 1 F","1","1","43%","-2%","1","1","59","0","0","0","0","0","0","0","3","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*05opk*","Vladimir Coufal","WHU","D","313","FA","WHU 3<br/>@IPS 1 F","1","1","0%","0%","1","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","186","FA","EVE 1<br/>@NEW 0 F","1","1","0%","0%","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0"
"*04mqv*","Emerson","WHU","D","201","FA","WHU 3<br/>@IPS 1 F","0.75","0.75","0%","0%","1","1","70","0","0","0","1","0","0","0","2","0","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","2","0"
"*06nu7*","Riccardo Calafiori","ARS","D","249","STONKS","ARS 2<br/>@SOU 1 F","0.5","0.5","83%","+1%","1","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"*052h5*","Gabriel Martinelli","ARS","M","73","Will","ARS 2<br/>@SOU 1 F","0.5","0.5","45%","0%","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06o2t*","Niclas Fullkrug","WHU","F","294","Noah B","WHU 3<br/>@IPS 1 F","0.5","0.5","13%","0%","1","0","18","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"*05n03*","Kalvin Phillips","IPS","M","326","FA","WHU 3<br/>@IPS 1 F","0.5","0.5","0%","0%","1","1","69","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*03bwz*","Harry Winks","LEI","M","300","FA","LEI 0<br/>@BOU 2 F","0.5","0.5","0%","0%","1","1","90","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","2","0","0","0","0","0","0","2","0"
"*0554i*","Joelinton","NEW","M","127","Bobbo","EVE 1<br/>@NEW 0 F","0.25","0.25","43%","+1%","1","1","90","0","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*06mn0*","Igor Thiago","BRF","F","452","FA","BRF 1<br/>@WOL 1 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxs*","Harry Wilson","FUL","M","184","Will","MCI 2<br/>@FUL 0 F","0","0","98%","0%","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abb*","Phil Foden","MCI","M","129","Laeka B","MCI 2<br/>@FUL 0 F","0","0","97%","+5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pia*","Maxence Lacroix","CRY","D","54","thomas","CRY 1<br/>@LIV 1 F","0","0","97%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D","241","Noah B","CHE 1<br/>@NOT 0 F","0","0","95%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA/WHU","F","414","FA","WHU 3<br/>@IPS 1 F","0","0","94%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rgg*","Michael Kayode","BRF","D","328","thomas","BRF 1<br/>@WOL 1 F","0","0","92%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcc*","Kiernan Dewsbury-Hall","CHE","M","427","FA","CHE 1<br/>@NOT 0 F","0","0","87%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067x8*","Nico O'Reilly","MCI","M","373","CC FC","MCI 2<br/>@FUL 0 F","0","0","85%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spw*","James Garner","EVE","M","239","Will","EVE 1<br/>@NEW 0 F","0","0","84%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vk*","Jaidon Anthony","BOU","F","559","FA","LEI 0<br/>@BOU 2 F","0","0","82%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4b*","Matty Cash","AVL","D","168","Noah B","AVL 0<br/>@MUN 2 F","0","0","80%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","337","FA","BHA 4<br/>@TOT 1 F","0","0","80%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rlj*","Patrick Dorgu","MUN","D","309","Noah B","AVL 0<br/>@MUN 2 F","0","0","77%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524k*","Rodri","MCI","M","492","FA","MCI 2<br/>@FUL 0 F","0","0","76%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062oh*","Jake O'Brien","EVE","D","228","FA","EVE 1<br/>@NEW 0 F","0","0","72%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","333","FA","BHA 4<br/>@TOT 1 F","0","0","71%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vb*","James Hill","BOU","D","371","FA","LEI 0<br/>@BOU 2 F","0","0","68%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rf9*","Omar Marmoush","MCI","F","204","Laeka B","MCI 2<br/>@FUL 0 F","0","0","66%","+9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rm8*","Mathys Tel","TOT","F","293","RyRob","BHA 4<br/>@TOT 1 F","0","0","63%","+5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06phe*","Ferdi Kadioglu","BHA","M","379","FA","BHA 4<br/>@TOT 1 F","0","0","63%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sd*","Myles Lewis-Skelly","ARS","M","316","FA","ARS 2<br/>@SOU 1 F","0","0","62%","+11%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03fgo*","Dominic Solanke","TOT","F","150","CC FC","BHA 4<br/>@TOT 1 F","0","0","62%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE/CRY","D","138","FA","CHE 1<br/>@NOT 0 F","0","0","60%","-7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9w*","Abdukodir Khusanov","MCI","D","418","FA","MCI 2<br/>@FUL 0 F","0","0","56%","-7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq6*","Luke Shaw","MUN","D","446","FA","AVL 0<br/>@MUN 2 F","0","0","54%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os8*","Joachim Andersen","CRY/FUL","D","159","j.l.","MCI 2<br/>@FUL 0 F","0","0","50%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k8*","Conor Gallagher","CHE","M","632","FA","CHE 1<br/>@NOT 0 F","0","0","50%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","358","Will","EVE 1<br/>@NEW 0 F","0","0","49%","+5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r2g*","Rio Ngumoha","LIV","F","734","FA","CRY 1<br/>@LIV 1 F","0","0","48%","+11%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mpp*","Mats Wieffer","BHA","M","221","Will","BHA 4<br/>@TOT 1 F","0","0","47%","-7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6x*","William Osula","NEW","F","435","FA","EVE 1<br/>@NEW 0 F","0","0","45%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcp*","Tomas Soucek","WHU","M","79","j.l.","WHU 3<br/>@IPS 1 F","0","0","43%","-3%","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06phv*","Bilal El Khannouss","LEI","M","155","STONKS","LEI 0<br/>@BOU 2 F","0","0","40%","0%","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","133","Brad","BRF 1<br/>@WOL 1 F","0","0","39%","0%","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"*06mvz*","Savio","MCI","F","91","FA","MCI 2<br/>@FUL 0 F","0","0","38%","+6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx3*","Kieran Trippier","NEW","D","207","RyRob","EVE 1<br/>@NEW 0 F","0","0","36%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rpm*","Mateus Mane","WOL","F","540","FA","BRF 1<br/>@WOL 1 F","0","0","34%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5b*","Diego Gomez","BHA","M","329","FA","BHA 4<br/>@TOT 1 F","0","0","33%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq8*","James Ward-Prowse","WHU/NOT","M","243","RyRob","WHU 3<br/>@IPS 1 F","0","0","32%","-6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","480","FA","AVL 0<br/>@MUN 2 F","0","0","30%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rm3*","Marco Asensio","AVL","F","289","Mateta","AVL 0<br/>@MUN 2 F","0","0","29%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tig*","Fabian Schar","NEW","D","82","STONKS","EVE 1<br/>@NEW 0 F","0","0","28%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ts*","Djed Spence","TOT","D","211","FA","BHA 4<br/>@TOT 1 F","0","0","26%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ye7*","Oscar Bobb","MCI","M","500","FA","MCI 2<br/>@FUL 0 F","0","0","26%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfm*","Ryan Sessegnon","FUL","D","254","FA","MCI 2<br/>@FUL 0 F","0","0","25%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687c*","Carlos Alcaraz","SOU/EVE","M","265","thomas","EVE 1<br/>@NEW 0 F","0","0","23%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l27*","Jarrad Branthwaite","EVE","D","131","FA","EVE 1<br/>@NEW 0 F","0","0","23%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0626q*","Simon Adingra","BHA","M","236","thomas","BHA 4<br/>@TOT 1 F","0","0","23%","0%","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tzt*","Jefferson Lerma","CRY","M","187","FA","CRY 1<br/>@LIV 1 F","0","0","22%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","421","FA","CHE 1<br/>@NOT 0 F","0","0","20%","+1%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hk9*","Mikel Merino","NEW/ARS","M","141","STONKS","ARS 2<br/>@SOU 1 F","0","0","20%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rm7*","Nico Gonzalez","MCI","M","392","FA","MCI 2<br/>@FUL 0 F","0","0","19%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","199","Bobbo","CRY 1<br/>@LIV 1 F","0","0","19%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","FUL","D","223","FA","MCI 2<br/>@FUL 0 F","0","0","18%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","MUN","M","372","FA","AVL 0<br/>@MUN 2 F","0","0","17%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w90*","Maxwel Cornet","WHU/SOU","M","493","FA","ARS 2<br/>@SOU 1 F","0","0","17%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","491","FA","EVE 1<br/>@NEW 0 F","0","0","16%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfq*","Matt O'Riley","FUL/BHA","M","237","FA","BHA 4<br/>@TOT 1 F","0","0","15%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mx0*","Leny Yoro","MUN","D","383","FA","AVL 0<br/>@MUN 2 F","0","0","15%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065ao*","Ethan Nwaneri","ARS","M","230","Laeka B","ARS 2<br/>@SOU 1 F","0","0","14%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ab3*","Lewis Miley","NEW","M","410","FA","EVE 1<br/>@NEW 0 F","0","0","13%","-13%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge7*","Donyell Malen","ARS/AVL","F","356","FA","AVL 0<br/>@MUN 2 F","0","0","13%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06p5s*","Brajan Gruda","BHA","M","271","TRB","BHA 4<br/>@TOT 1 F","0","0","13%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057cr*","Kevin Danso","SOU/TOT","D","343","FA","BHA 4<br/>@TOT 1 F","0","0","12%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","282","FA","AVL 0<br/>@MUN 2 F","0","0","12%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","299","FA","BRF 1<br/>@WOL 1 F","0","0","12%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp9*","Kyle Walker","MCI","D","405","FA","MCI 2<br/>@FUL 0 F","0","0","11%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","321","FA","ARS 2<br/>@SOU 1 F","0","0","10%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rma*","Marshall Munetsi","WOL","M","281","FA","BRF 1<br/>@WOL 1 F","0","0","9%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE/AVL","D","334","FA","AVL 0<br/>@MUN 2 F","0","0","9%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS/FUL","F","322","FA","MCI 2<br/>@FUL 0 F","0","0","9%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h7*","Tyler Adams","BOU","M","181","Brad","LEI 0<br/>@BOU 2 F","0","0","8%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","362","Brad","CRY 1<br/>@LIV 1 F","0","0","8%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwx*","Santiago Bueno","WOL","D","275","FA","BRF 1<br/>@WOL 1 F","0","0","8%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","253","Laeka B","LEI 0<br/>@BOU 2 F","0","0","8%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mn7*","Lucas Bergvall","TOT","M","251","Noah B","BHA 4<br/>@TOT 1 F","0","0","7%","0%","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN/CHE","F","178","thomas","CHE 1<br/>@NOT 0 F","0","0","7%","-4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061va*","Boubacar Kamara","AVL","M","238","FA","AVL 0<br/>@MUN 2 F","0","0","7%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","CHE","D","226","STONKS","CHE 1<br/>@NOT 0 F","0","0","7%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pic*","Andre","WOL","M","194","FA","BRF 1<br/>@WOL 1 F","0","0","5%","0%","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06phw*","Federico Chiesa","LIV","F","487","FA","CRY 1<br/>@LIV 1 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02yl5*","John Stones","MCI","D","390","FA","MCI 2<br/>@FUL 0 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ojf*","Fabio Carvalho","BRF","M","352","FA","BRF 1<br/>@WOL 1 F","0","0","4%","0%","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06kqy*","Ayden Heaven","ARS/MUN","D","425","FA","AVL 0<br/>@MUN 2 F","0","0","4%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y7c*","Archie Gray","TOT","M","330","FA","BHA 4<br/>@TOT 1 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jh3*","Joshua King","FUL","M","453","FA","MCI 2<br/>@FUL 0 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","260","j.l.","AVL 0<br/>@MUN 2 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kwp*","Josh Acheampong","CHE","D","523","FA","CHE 1<br/>@NOT 0 F","0","0","4%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE/SOU","M","258","FA","ARS 2<br/>@SOU 1 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnm*","Marc Guiu","CHE","F","509","FA","CHE 1<br/>@NOT 0 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge9*","Eddie Nketiah","ARS/CRY","F","259","FA","CRY 1<br/>@LIV 1 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","388","FA","CRY 1<br/>@LIV 1 F","0","0","3%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9h*","Romain Esse","CRY","M","403","FA","CRY 1<br/>@LIV 1 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pib*","Manuel Ugarte","MUN","M","219","FA","AVL 0<br/>@MUN 2 F","0","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","MCI","M","385","Brad","MCI 2<br/>@FUL 0 F","0","0","3%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6y*","Hannibal Mejbri","MUN","M","709","FA","AVL 0<br/>@MUN 2 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uns*","Leon Bailey","AVL","M","301","FA","AVL 0<br/>@MUN 2 F","0","0","2%","0%","1","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7k*","Emmanuel Agbadou","WOL","D","252","FA","BRF 1<br/>@WOL 1 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","205","FA","CHE 1<br/>@NOT 0 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE/EVE","F","439","FA","EVE 1<br/>@NEW 0 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","295","CC FC","EVE 1<br/>@NEW 0 F","0","0","2%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnn*","Chadi Riad","CRY","D","498","FA","CRY 1<br/>@LIV 1 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l4i*","Tyrique George","CHE","F","417","FA","CHE 1<br/>@NOT 0 F","0","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","346","FA","CHE 1<br/>@NOT 0 F","0","0","2%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
