"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","Min","G","A","KP","AFKG","APKG","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05ojg*","Nelson Semedo","WOL","D","144","FA","WOL 1<br/>@LIV 3 F","5","5","1%","0%","1","67","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*0435t*","Ilkay Gundogan","MCI","M","64","I_am_Tim","AVL 2<br/>@MCI 3 F","5","5","1%","0%","1","90","0","0","0","0","0","0","0","1","0","0","0","2","0","2","0","0","0","0","0","0","1"
"*02lnf*","Joshua King","WAT","F","91","FA","WAT 1<br/>@CHE 2 F","5","5","0%","0%","1","90","0","0","1","0","0","0","2","0","1","0","0","0","0","1","0","3","0","0","0","1","0"
"*056iw*","Allan Saint-Maximin","NEW","M","22","Noah B","NEW 2<br/>@BUR 1 F","5","5","0%","0%","1","90","0","0","0","0","0","0","0","3","0","0","0","3","1","2","0","1","0","0","0","1","0"
"*0554i*","Joelinton","NEW","F","81","RK U8","NEW 2<br/>@BUR 1 F","4.75","4.75","43%","+1%","1","15","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*05oh2*","Thiago Alcantara","LIV","M","133","ARA","WOL 1<br/>@LIV 3 F","4.75","4.75","0%","0%","1","21","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*05ojh*","Diego Llorente","LEE","D","226","FA","LEE 2<br/>@BRF 1 F","4.75","4.75","0%","0%","1","90","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","1","0"
"*04e1c*","Lewis Dunk","BHA","D","158","FA","WHU 1<br/>@BHA 3 F","4.5","4.5","32%","+5%","1","90","0","0","0","0","0","0","0","1","0","0","0","2","6","0","1","2","0","0","0","1","0"
"*05w90*","Maxwel Cornet","BUR","D,M,F","137","YUM","NEW 2<br/>@BUR 1 F","4.5","4.5","17%","0%","1","87","0","0","1","0","0","1","1","2","1","0","0","0","1","1","0","2","0","0","0","1","0"
"*051k3*","Jacob Ramsey","AVL","M","94","FA","AVL 2<br/>@MCI 3 F","4.5","4.5","12%","+1%","1","26","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","TOT","D","225","FA","TOT 5<br/>@NOR 0 F","4.5","4.5","1%","0%","1","18","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","278","FA","WAT 1<br/>@CHE 2 F","4.5","4.5","0%","0%","1","90","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","3","0","0","0","1","0"
"*04fkc*","Francisco Femenia Far","WAT","D","263","FA","WAT 1<br/>@CHE 2 F","4.5","4.5","0%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","2","6","0","0","0","0","0","0","1","0"
"*04s8k*","Jorginho","CHE","M","98","DYCHE","WAT 1<br/>@CHE 2 F","4.5","4.5","0%","0%","1","90","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*03dx7*","Ben Mee","BUR","D","174","FA","NEW 2<br/>@BUR 1 F","4.5","4.5","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","4","0","2","1","0","0","0","1","0"
"*02lz9*","Alex Oxlade-Chamberlain","LIV","M","307","FA","WOL 1<br/>@LIV 3 F","4.5","4.5","0%","0%","1","67","0","0","0","0","0","0","1","1","0","0","0","0","1","3","0","1","0","0","0","2","0"
"*03v6w*","Ivan Toney","BRF","F","15","Noah B","LEE 2<br/>@BRF 1 F","4.5","4.5","0%","0%","1","90","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","9","0","0","0","2","0"
"*03am7*","Jacob Murphy","NEW","M","224","FA","NEW 2<br/>@BUR 1 F","4.25","4.25","56%","0%","1","90","0","0","0","0","0","0","2","2","1","0","0","3","0","1","0","0","0","0","0","1","0"
"*03rec*","Tyrone Mings","AVL","D","103","RK U8","AVL 2<br/>@MCI 3 F","4.25","4.25","12%","-1%","1","90","0","0","0","0","0","0","0","0","0","0","0","1","12","0","0","2","0","0","0","1","0"
"*04sft*","Yves Bissouma","BHA","M","150","HALE","WHU 1<br/>@BHA 3 F","4.25","4.25","2%","0%","1","90","0","0","0","0","0","0","4","2","1","0","0","1","2","0","0","1","0","0","0","1","0"
"*04g1w*","Antonio Rudiger","CHE","D","62","ARA","WAT 1<br/>@CHE 2 F","4.25","4.25","0%","0%","1","90","0","0","2","0","0","0","0","2","0","0","0","1","0","0","0","2","0","0","0","1","0"
"*05uwf*","Ozan Tufan","WAT","M","435","FA","WAT 1<br/>@CHE 2 F","4.25","4.25","0%","0%","1","61","0","0","0","0","0","0","1","1","0","0","0","2","0","1","0","0","0","0","0","1","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","151","FA","WOL 1<br/>@LIV 3 F","4","4","79%","-4%","1","90","0","0","0","0","0","0","4","2","0","0","0","0","0","3","0","1","0","0","0","2","0"
"*03v9d*","Son Heung-Min","TOT","F","1","I_am_Tim","TOT 5<br/>@NOR 0 F","4","4","10%","0%","1","84","0","0","1","0","0","0","0","3","0","0","0","0","0","3","0","1","0","0","0","0","1"
"*05udk*","Cucho Hernandez","WAT","F","216","FA","WAT 1<br/>@CHE 2 F","4","4","0%","0%","1","15","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"*02lp2*","Danny Rose","WAT","D","422","FA","WAT 1<br/>@CHE 2 F","4","4","0%","0%","1","90","0","0","1","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","1","0"
"*04u6q*","Caglar Soyuncu","LEI","D","180","RK U8","SOU 1<br/>@LEI 4 F","4","4","0%","0%","1","90","0","0","0","0","0","0","1","1","0","0","0","2","7","0","1","0","0","0","0","1","0"
"*04agz*","Declan Rice","WHU","M","41","RK U8","WHU 1<br/>@BHA 3 F","3.75","3.75","100%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","0"
"*03gu4*","Harry Maguire","MUN","D","192","FA","MUN 0<br/>@CRY 1 F","3.75","3.75","43%","+3%","1","90","0","0","0","0","0","0","2","1","0","0","0","2","1","0","1","2","0","0","0","2","0"
"*05tr2*","Pontus Jansson","BRF","D","72","ARA","LEE 2<br/>@BRF 1 F","3.75","3.75","0%","0%","1","90","0","0","0","0","0","1","0","0","0","0","0","0","3","0","1","4","0","0","0","2","0"
"*04rhd*","Fabinho","LIV","M","117","FA","WOL 1<br/>@LIV 3 F","3.75","3.75","0%","0%","1","79","0","0","0","0","0","0","0","1","0","0","0","2","1","1","0","1","0","0","0","3","0"
"*04e1k*","Solly March","BHA","M","169","FA","WHU 1<br/>@BHA 3 F","3.5","3.5","1%","0%","1","64","0","0","1","0","0","0","0","2","0","0","0","0","2","0","0","2","0","0","0","0","1"
"*02lol*","Harry Kane","TOT","F","6","McGinn","TOT 5<br/>@NOR 0 F","3.5","3.5","0%","0%","1","90","0","0","1","0","0","0","0","3","0","0","1","0","0","1","0","2","0","0","0","0","1"
"*02ygz*","Moussa Sissoko","TOT/WAT","M","67","I_am_Tim","WAT 1<br/>@CHE 2 F","3.5","3.5","0%","0%","1","90","0","0","1","0","0","0","1","2","1","0","1","1","0","0","1","0","0","0","0","1","0"
"*02lp7*","Andros Townsend","EVE","M","153","FA","EVE 1<br/>@ARS 5 F","3.5","3.5","0%","0%","1","90","0","0","0","0","0","0","0","2","0","0","0","1","1","2","0","0","0","0","0","0","1"
"*05o4c*","Timothy Castagne","LEI","D","198","HALE","SOU 1<br/>@LEI 4 F","3.25","3.25","18%","+4%","1","90","0","0","0","0","0","0","2","0","0","0","0","1","2","0","0","1","0","0","0","1","0"
"*04qqv*","Fred","MUN","M","101","FA","MUN 0<br/>@CRY 1 F","3.25","3.25","0%","0%","1","79","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0"
"*05os5*","Alex Telles","MUN","D","161","McGinn","MUN 0<br/>@CRY 1 F","3.25","3.25","0%","0%","1","16","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*05gcr*","Bruno Fernandes","MUN","M","9","ARA","MUN 0<br/>@CRY 1 F","3","3","100%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"*05gcc*","Kiernan Dewsbury-Hall","LEI","M","167","McGinn","SOU 1<br/>@LEI 4 F","3","3","87%","0%","1","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04rf1*","Mohamed Elyounoussi","SOU","M","130","FA","SOU 1<br/>@LEI 4 F","3","3","0%","0%","1","75","0","0","0","0","0","0","0","3","0","0","0","0","4","2","0","1","0","0","0","0","1"
"*02ln2*","Jonny Evans","LEI","D","281","ARA","SOU 1<br/>@LEI 4 F","3","3","0%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","0","6","0","1","0","0","0","0","1","0"
"*03vlj*","Virgil van Dijk","LIV","D","21","Laeka B","WOL 1<br/>@LIV 3 F","2.75","2.75","100%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","4","0","0","0","3","0"
"*05trj*","Marcus Forss","BRF","F","437","FA","LEE 2<br/>@BRF 1 F","2.75","2.75","0%","0%","1","20","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*0435s*","Joel Matip","LIV","D","14","Laeka B","WOL 1<br/>@LIV 3 F","2.75","2.75","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","5","0","0","0","3","0"
"*05g2o*","Joao Pedro","WAT","F","147","HALE","WAT 1<br/>@CHE 2 F","2.5","2.5","100%","0%","1","27","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*0522t*","Anwar El Ghazi","AVL/EVE","M","380","FA","EVE 1<br/>@ARS 5 F","2.5","2.5","0%","0%","1","78","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","2","0","0","0","1","0"
"*04aj0*","Ademola Lookman","FUL/LEI","M","195","I_am_Tim","SOU 1<br/>@LEI 4 F","2.5","2.5","0%","0%","1","79","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*05u79*","Enock Mwepu","BHA","M","250","FA","WHU 1<br/>@BHA 3 F","2.5","2.5","0%","0%","1","45","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05r9b*","Martin Odegaard","ARS","M","29","HALE","EVE 1<br/>@ARS 5 F","2.25","2.25","96%","0%","1","20","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","244","FA","MUN 0<br/>@CRY 1 F","2.25","2.25","46%","0%","1","90","0","0","0","0","0","0","2","0","0","0","0","1","2","1","0","1","0","0","0","2","0"
"*040ah*","Tom Davies","EVE","M","428","FA","EVE 1<br/>@ARS 5 F","2.25","2.25","0%","0%","1","29","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*03m5h*","Kieran Dowell","NOR","M","317","FA","TOT 5<br/>@NOR 0 F","2.25","2.25","0%","0%","1","73","0","0","0","0","0","0","1","1","0","0","0","0","2","0","0","2","0","0","0","1","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","131","HALE","MUN 0<br/>@CRY 1 F","2.25","2.25","0%","0%","1","9","0","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05mzz*","Pascal Struijk","LEE","D","310","FA","LEE 2<br/>@BRF 1 F","2","2","45%","-14%","1","90","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","1","0"
"*03yr0*","Daniel James","MUN/LEE","M","160","RK U8","LEE 2<br/>@BRF 1 F","2","2","18%","0%","1","90","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","1","0","0","0","1","0"
"*052cd*","Mason Mount","CHE","M","13","YUM","WAT 1<br/>@CHE 2 F","2","2","17%","0%","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M,F","132","ARA","MUN 0<br/>@CRY 1 F","2","2","7%","-4%","1","45","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*03ysm*","Daniel Amartey","LEI","D","325","FA","SOU 1<br/>@LEI 4 F","2","2","0%","0%","1","19","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0"
"*02lpr*","Shane Duffy","BHA","D","241","FA","WHU 1<br/>@BHA 3 F","2","2","0%","0%","1","90","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","1","0","0","0","1","0"
"*02on3*","Matthew Lowton","BUR","D","233","FA","NEW 2<br/>@BUR 1 F","2","2","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","1","0"
"*04qra*","Romain Saiss","WOL","D","61","FA","WOL 1<br/>@LIV 3 F","2","2","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","4","0","0","0","2","0"
"*04yey*","Max Kilman","WOL","D","97","FA","WOL 1<br/>@LIV 3 F","1.75","1.75","19%","0%","1","90","0","0","0","0","0","0","4","1","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*05gcx*","Josh Brownhill","BUR","M","46","YUM","NEW 2<br/>@BUR 1 F","1.75","1.75","3%","0%","1","90","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","1","0"
"*02ljr*","Conor Coady","WOL","D","177","FA","WOL 1<br/>@LIV 3 F","1.75","1.75","0%","0%","1","90","0","0","0","0","0","0","1","0","0","0","0","1","5","0","2","0","0","0","0","2","0"
"*03ena*","Aaron Cresswell","WHU","D","124","Noah B","WHU 1<br/>@BHA 3 F","1.75","1.75","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","2","5","1","0","1","0","0","0","2","0"
"*03p9z*","Tyler Roberts","LEE","M","306","FA","LEE 2<br/>@BRF 1 F","1.75","1.75","0%","0%","1","6","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*04io4*","Richarlison","EVE","F","50","RyRob","EVE 1<br/>@ARS 5 F","1.5","1.5","80%","+1%","1","90","0","0","0","0","0","0","0","2","1","0","0","2","0","1","0","2","0","0","0","0","1"
"*02m5b*","Chris Wood","BUR/NEW","F","118","FA","NEW 2<br/>@BUR 1 F","1.5","1.5","63%","-7%","1","60","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","4","0","0","0","1","0"
"*052h5*","Gabriel Martinelli","ARS","M","59","YUM","EVE 1<br/>@ARS 5 F","1.5","1.5","45%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","245","RK U8","NEW 2<br/>@BUR 1 F","1.5","1.5","16%","+4%","1","90","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","2","0","0","0","1","0"
"*03vll*","Michail Antonio","WHU","F","27","RyRob","WHU 1<br/>@BHA 3 F","1.5","1.5","0%","0%","1","90","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","2","0"
"*02rlu*","Craig Cathcart","WAT","D","323","FA","WAT 1<br/>@CHE 2 F","1.5","1.5","0%","0%","1","88","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","1","0","0","0","1","0"
"*05uoq*","Joshua Sargent","NOR","F","284","FA","TOT 5<br/>@NOR 0 F","1.5","1.5","0%","0%","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*02w6w*","Ashley Westwood","BUR","M","204","FA","NEW 2<br/>@BUR 1 F","1.5","1.5","0%","0%","1","90","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0"
"*04spy*","Mason Greenwood","MUN","F","202","FA","MUN 0<br/>@CRY 1 F","1.25","1.25","0%","0%","1","66","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*05u6n*","Trincao","WOL","F","208","FA","WOL 1<br/>@LIV 3 F","1.25","1.25","0%","0%","1","67","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05748*","Ismaila Sarr","WAT","F","187","FA","WAT 1<br/>@CHE 2 F","1","1","93%","0%","1","90","0","0","0","0","0","0","0","3","0","0","1","0","0","1","0","1","0","0","0","1","0"
"*03u2b*","Adama Traore","WOL","F","220","FA","WOL 1<br/>@LIV 3 F","1","1","9%","0%","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*05w91*","Hwang Hee-Chan","WOL","F","203","FA","WOL 1<br/>@LIV 3 F","1","1","3%","0%","1","88","0","0","1","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","2","0"
"*045yy*","Arthur Masuaku","WHU","D","335","FA","WHU 1<br/>@BHA 3 F","1","1","0%","0%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","232","FA","NEW 2<br/>@BUR 1 F","1","1","0%","0%","1","73","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05ogl*","Charlie Cresswell","LEE","D","474","FA","LEE 2<br/>@BRF 1 F","1","1","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*051ko*","Kenny McLean","NOR","M","181","FA","TOT 5<br/>@NOR 0 F","1","1","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0"
"*03dyk*","Jamie Vardy","LEI","F","90","DYCHE","SOU 1<br/>@LEI 4 F","1","1","0%","0%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"*03pig*","Jamaal Lascelles","NEW","D","268","ARA","NEW 2<br/>@BUR 1 F","0.75","0.75","0%","0%","1","90","0","0","1","0","0","0","0","0","1","0","0","0","3","0","1","1","0","0","0","1","0"
"*056iu*","Jean-Philippe Gbamin","EVE","M","468","FA","EVE 1<br/>@ARS 5 F","0.75","0.75","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","414","FA","WOL 1<br/>@LIV 3 F","0.5","0.5","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05os3*","Ibrahima Diallo","SOU","M","298","FA","SOU 1<br/>@LEI 4 F","0.5","0.5","0%","0%","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*056zd*","Adam Idah","NOR","F","353","FA","TOT 5<br/>@NOR 0 F","0.5","0.5","0%","0%","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*02lkm*","Jonjo Shelvey","NEW","M","229","FA","NEW 2<br/>@BUR 1 F","0.5","0.5","0%","0%","1","90","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","1","0","0","0","1","0"
"*05tre*","Vitaly Janelt","BRF","M","120","RK U8","LEE 2<br/>@BRF 1 F","0.25","0.25","10%","+1%","1","45","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"*05gvx*","Armando Broja","SOU","F","170","FA","SOU 1<br/>@LEI 4 F","0.25","0.25","2%","0%","1","8","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","MCI","M","454","FA","AVL 2<br/>@MCI 3 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylj*","Bruno Guimaraes","NEW","M","211","Noah B","NEW 2<br/>@BUR 1 F","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr9*","Morgan Gibbs-White","WOL","M","756","FA","WOL 1<br/>@LIV 3 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","511","FA","NEW 2<br/>@BUR 1 F","0","0","99%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","LIV","D","455","FA","WOL 1<br/>@LIV 3 F","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","333","FA","MUN 0<br/>@CRY 1 F","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","313","Laeka B","WOL 1<br/>@LIV 3 F","0","0","95%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","341","ARA","WOL 1<br/>@LIV 3 F","0","0","95%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","F","571","FA","MUN 0<br/>@CRY 1 F","0","0","95%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA","F","494","FA","WHU 1<br/>@BHA 3 F","0","0","94%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","257","FA","MUN 0<br/>@CRY 1 F","0","0","93%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ybi*","Marcus Rashford","MUN","F","276","FA","MUN 0<br/>@CRY 1 F","0","0","92%","0%","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","166","FA","WHU 1<br/>@BHA 3 F","0","0","89%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522h*","Alexis Mac Allister","BHA","M","104","Laeka B","WHU 1<br/>@BHA 3 F","0","0","85%","-2%","1","45","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0"
"*038ze*","Alex Iwobi","EVE","M","140","ARA","EVE 1<br/>@ARS 5 F","0","0","83%","+7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qfz*","Diogo Dalot","MUN","D","185","Noah B","MUN 0<br/>@CRY 1 F","0","0","83%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BUR","D","194","McGinn","NEW 2<br/>@BUR 1 F","0","0","82%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","218","RyRob","EVE 1<br/>@ARS 5 F","0","0","82%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","BHA","M","339","FA","WHU 1<br/>@BHA 3 F","0","0","80%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435m*","Granit Xhaka","ARS","M","197","FA","EVE 1<br/>@ARS 5 F","0","0","80%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rl4*","Crysencio Summerville","LEE","M","444","FA","LEE 2<br/>@BRF 1 F","0","0","79%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","CHE","M","601","FA","WAT 1<br/>@CHE 2 F","0","0","77%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lsa*","Dan Burn","BHA/NEW","D","82","HALE","NEW 2<br/>@BUR 1 F","0","0","75%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk1*","Pascal Gross","BHA","M","76","I_am_Tim","WHU 1<br/>@BHA 3 F","0","0","74%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","309","FA","EVE 1<br/>@ARS 5 F","0","0","61%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE","D,M","145","FA","WAT 1<br/>@CHE 2 F","0","0","60%","-7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lav*","Ethan Ampadu","CHE","D","510","FA","WAT 1<br/>@CHE 2 F","0","0","58%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","545","FA","WOL 1<br/>@LIV 3 F","0","0","54%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uor*","Yoane Wissa","BRF","M","196","Laeka B","LEE 2<br/>@BRF 1 F","0","0","45%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ubv*","Omari Hutchinson","ARS","M","611","FA","EVE 1<br/>@ARS 5 F","0","0","37%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx3*","Kieran Trippier","TOT/NEW","D","328","Laeka B","NEW 2<br/>@BUR 1 F","0","0","36%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","MUN","F","260","Laeka B","MUN 0<br/>@CRY 1 F","0","0","36%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ca*","Ezri Konsa","AVL","D","258","Noah B","AVL 2<br/>@MCI 3 F","0","0","34%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","77","RyRob","AVL 2<br/>@MCI 3 F","0","0","33%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oig*","Liam Delap","MCI","F","485","FA","AVL 2<br/>@MCI 3 F","0","0","32%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0521z*","James Justin","LEI","D","334","FA","SOU 1<br/>@LEI 4 F","0","0","31%","-5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylx*","Dejan Kulusevski","TOT","M","126","I_am_Tim","TOT 5<br/>@NOR 0 F","0","0","30%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
